additional_info,amenities,check_in_date,check_out_date,city,country,crawl_date,description,highlight_value,hotel_star_rating,image_count,image_urls,internet,landmark,latitude,longitude,occupancy,pageurl,property_address,property_id,property_name,property_type,qts,query_time_stamp,room_price,room_types,search_term,service_value,similar_hotel,sitename,things_to_do,things_to_note,uniq_id,has_elevator,has_security,diaspora_score
Acceptance Rate:100 percent|Response Time:< 6 hours,AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Shiva River View Guest House is a budget hotel in Varanasi. The hotel comprises basic rooms equipped with all the basic amenities, including satellite television. Other facilities available at the hotel include breakfast services, laundry service, luggage storage, medical assistance, parking space, room service, and travel assistance.Why should you stay here? This budget hotel provides all the basic amenities at reasonable tariffs.",,,,,,,25.2951126,83.0061722,2 Adults 2 Kids,https://www.stayzilla.com/stays/shiva-river-view-paying-guest-house-47494?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Anandbagh, Varanasi",47494,Shiva River View Paying Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Double Non-A/C Rooms,,Not Verified,Shanti Rest House|M K P Guest House|Somit Paying Guest House|Sanskriti Paying Guest House,www.stayzilla.com,,All taxes.,f0e966827edab304df3e410c05d9e1be,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Card Payment|Elevator|Parking|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? This guesthouse is located in a vibrant neighbourhood very close to the popular places in Varanasi. It offers a range of air conditioned and non air conditioned rooms. This guesthouse is close to several famous religious spots of Varanasi. The famous Ganga Ghats is also a few kilometres from this hotel. It is located at a distance of 3 km from Manduadih Railway Station and 27 km from Lal Bahadur Shastri International Airport. Its amenities include doctor-on-call, travel desk, car parking, elevators, and 24x7 room service.Why should you stay here? Patvini Guest House offers an exceptional stay ensuring that you have an unforgettable pleasant experience.",,,,,,,25.3084621,82.9996414,2 Adults 2 Kids,https://www.stayzilla.com/stays/pavitni-guest-house-33010?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Sidhgiribagh, Varanasi",33010,Pavitni Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Double Non-A/C Rooms,,Not Verified,Sankatha Guest House|Luxmi Guest House|Alka Hotel|Rudra Guest House,www.stayzilla.com,,"All taxes.|Complimentary Breakfast,Wifi.|Kindly Note:|Hotel doesnt have any restaurant in the premises.",2a8d3b342889000968a9588983e68f92,1,0,1
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Hotel J S Residency has well equipped rooms with services including a mini bar, refrigerator, wifi services, and 24 hour room service. They offer Deluxe, Club Single, and Double rooms. The in-house restaurant, Cluster offers a variety of cuisines with buffet and a-la-carte services. It has two halls, which can be rented out to suit your needs. They also offer attractive packages which include food, technological assistance, access to the halls, and travel booking. The hotel is centrally located with major tourist attractions like temples, market and the Benaras Hindu University situated nearby.Why should you stay here? The hotel is situated ideal for families and backpackers.",,,0.0,,,,25.2987595,83.0018616,1 Adult 2 Kids,https://www.stayzilla.com/stays/hotel-j-s-residency-36484?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bhelupur, Varanasi",36484,Hotel J S Residency,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe AC Single,,Not Verified,Hotel Premiere Villa|Hotel The Sapphire Grand|Hotel Divine Destination|Hotel Janhvi International,www.stayzilla.com,,All taxes.|Complimentary Breakfast.|Complimentary wi-fi.,922a6fdc5340481c428f53cdea7bf710,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Vishalakshi Paying Guest House is a pocket-friendly hotel offering a comfortable stay to all its visitors. The property is located close to several ghats of Varanasi. Guests get to choose from a total of 6 rooms in this hotel. All the rooms are well ventilated and cosy. Amenities available in each room include air conditioner, colour television, daily newspaper, attached bath, safe deposit locker, internet access, and iron. The hotel also provides a wide array of services such as car parking, transportation services, front desk, and room service.Why should you stay here? Guests can witness the several activities that take place around the multiple ghats of the city and also visit the various temples of Varanasi.",,,9.0,http://stay-imgs.stayzilla.com/resize/1200x800/48848/496314.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48848/297410.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48848/297384.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48848/297398.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48848/297400.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48848/297402.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48848/297408.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48848/297412.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48848/297414.jpg,,,25.3071117,83.0107193,2 Adults 2 Kids,https://www.stayzilla.com/stays/vishalakshi-paying-guest-house-48848?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Ramapura Luxa, Varanasi",48848,Vishalakshi Paying Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Double Bedded Non AC Room,,Not Verified,Real Rest Guest House|shree lodge|Lord Vishnu Guest House|Satyanarayan Lodge,www.stayzilla.com,,Complimentary Tea and Biscuits.|Kindly Note:|Hotel doesnt have restaurant in the premises.,80084ec74cffec2325b06f2730488a73,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Catering to business and leisure travellers, this hotel consists of Deluxe, Super Deluxe, and Executive rooms. Amenities found in the rooms include a fridge, hair dryer, power backup, 24-hr room service, tea/coffee maker, 24-hr wifi, elevator, laundry service, and doctor-on-call. The hotels helpful and courteous front desk assists in making travel plans for guests including air ticket booking on request, which is ideal for travellers seeking a stress free vacation. Masala Craft, the on-site restaurant, is open round the clock.Why should you stay here? The services and accommodation provided makes the hotel an ideal choice of stay among travellers to the city.",,,6.0,http://stay-imgs.stayzilla.com/resize/1200x800/66408/374132.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66408/374130.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66408/374122.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66408/374124.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66408/374126.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66408/374128.jpg,,,25.2813759,82.9980392,2 Adults 2 Kids,https://www.stayzilla.com/stays/stella-inn-prakash-66408?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Saket Nagar Colony, Varanasi",66408,Stella Inn Prakash,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe AC Double,,Not Verified,(*)Ganga Monastery|Hotel Buddha,www.stayzilla.com,,All taxes.|Complimentary WiFi.|Complimentary Breakfast.,ef14a4fa6f05313bf12b31dbe041e5e7,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Elevator|Parking|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"Featuring free WiFi, a restaurant and a barbecue facilities, Shanti Palace offers accommodations in Varanasi. Guests can enjoy the on-site snack bar.Certain units include a sitting area where you can relax. Certain rooms feature views of the river or city. Each room includes a private bathroom equipped with a shower. A TV is provided.There is a 24-hour front desk at the property.Kedar Ghat is 100 m from Shanti Palace, and Harishchandra Ghat is 100 m from the property. The nearest airport is Lal Bahadur Shastri International Airport, 22.5 km from Shanti Palace.",,,11.0,http://stay-imgs.stayzilla.com/resize/1200x800/90846/823384.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823366.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823362.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823364.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823368.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823370.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823372.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823374.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823376.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823378.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/90846/823380.jpg,,,25.300621,83.0063095,1 Adult 2 Kids,https://www.stayzilla.com/stays/shanti-palace-90846?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Sonar Pura, Varanasi",90846,Shanti Palace,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Standard Single Non AC Room,,Not Verified,Gautam Hotel|Jyoti Hotel|Shivam Hotel Varanasi|Hotel Kameshut,www.stayzilla.com,,Complimentary Wi-Fi.,0f9649661270dd5a7b32e4e46fe26c4e,1,0,1
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"This place is run by an Indian family and those, who wish to stay with a family and enjoy hospitality of freshly cooked home made food and wish to exchange culture of the different parts of India/Countries would like it here very much.",,,49.0,http://stay-imgs.stayzilla.com/resize/1200x800/107272/1038368.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995540.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/855984.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/855988.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/855996.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/855998.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/856000.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/856002.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/856008.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/856010.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995430.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995440.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995442.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995446.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995452.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995454.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995458.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995460.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995464.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995466.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995468.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995470.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995472.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995476.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995478.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995480.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995482.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995484.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995492.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995498.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995500.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995502.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995504.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995506.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995508.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995510.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995512.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995514.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995518.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995520.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995524.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995526.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995530.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995534.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995536.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995542.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995544.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995546.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/107272/995548.jpg,,,25.3359375,82.9978638,2 Adults 0 Kid,https://www.stayzilla.com/stays/prem-homestay-107272?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Hakul Ganj, Varanasi",107272,Prem Homestay,Homestay,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Double Non AC,,Verified,Varuna Holiday House|Amita Homestay|Welcome Homestay|Riya Palace,www.stayzilla.com,,,80760e5f320a689603acbf61bac973f8,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,WiFi|Free Breakfast|Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,The history of Varanasi is extremely scrambled with the stories of Dhupchandi Temple.,,,5.0,http://stay-imgs.stayzilla.com/resize/1200x800/111372/1001086.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/111372/1001090.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/111372/1001088.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/111372/1001092.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/111372/1001084.jpg,,,25.3287621,83.0018921,1 Adult 0 Kid,https://www.stayzilla.com/stays/braj-villa-homestay-111372?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Jaitpura, Varanasi",111372,Braj Villa Homestay,Homestay,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single Non A/c,,Verified,Varanasi Home Stay|Agrawal Homestay|Sheetal Homestay|Mughal Homestay,www.stayzilla.com,,,18d346544f585af920661390db2c8e3a,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"We at Hotel Shanti In, provide large range of services to satisfy our guests. The guests from all over the India appreciate our fast track online booking services.",,,8.0,http://stay-imgs.stayzilla.com/resize/1200x800/75006/475512.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/75006/475514.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/75006/407166.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/75006/407170.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/75006/407174.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/75006/407176.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/75006/407178.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/75006/475510.jpg,,,25.3080482,82.9969025,2 Adults 2 Kids,https://www.stayzilla.com/stays/hotel-shanti-inn-75006?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Gurubagh, Varanasi",75006,Hotel Shanti Inn,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe AC Double,,Not Verified,Hotel Ranjit|Varanasi Palace|Hotel M M Continental|Hotel Modern,www.stayzilla.com,,All taxes.|Complimentary WiFi.,17a0238df6aedcbc35044d0c82865e33,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? This guest house is situated in Kedar Ghat. It offers an array of facilities like a 24-hour front desk, wi-fi access, parking facility, conference room, travel counter, laundry service, doctor-on-call, boating, currency exchange facility, breakfast service, luggage storage, and newspaper. There are 14 rooms in this inn that come with in-room amenities like air-cooling attached bathroom, hot and cold water, wardrobe, cable television, and a dressing mirror. The hotel also houses an in-house multi-cuisine restaurant, where guests can enjoy mouthwatering delights.Why should you stay here? Guests are provided comfortable accommodation and services to help ensure that they have a nice stay. Here, guests can visit the ancient temples and spend time on pristine ghats.",,,12.0,http://stay-imgs.stayzilla.com/resize/1200x800/69588/451388.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451370.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451366.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451368.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451372.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451374.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451376.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451378.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451380.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451382.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451384.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69588/451386.jpg,,,25.3006725,83.006279,1 Adult 1 Kid,https://www.stayzilla.com/stays/shanthi-guest-house-69588?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Kedar Bazar, Varanasi",69588,Shanthi Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single Non-A/C Rooms,,Not Verified,Tiwari Guest House|Ganga Tourist Lodge|Hotel Star Palace|Alina Guest House,www.stayzilla.com,,Kindly Note:|Extra bed will be provided at additional charges that has to be paid to the hotel management at the time of direct check-in.,c1919f6c46eb18b691d18e59b4026b43,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? This guest house is situated in Assi. It offers facilities like front desk, wi-fi access, car parking facility, laundry service, newspaper, and doctor-on-call. The stay option offers accommodation in 9 rooms that come with in-room amenities like an air-conditioner, attached bathroom, telephone, cable television, electronic safe, and ironing facility. The hotel also houses an in-house dining area where guests can enjoy a variety of mouth watering delicacies.Why should you stay here? This establishment allows guests to have an easy access to famous tourist attractions like Kashi Vishwanath Temple, Sankat Mochan Temple, Durga Mandir, and pristine ghats.",,,10.0,http://stay-imgs.stayzilla.com/resize/1200x800/69632/471994.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69632/471974.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69632/471978.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69632/471980.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69632/471982.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69632/471984.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69632/471986.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69632/471988.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69632/471990.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69632/471992.jpg,,,25.2889423,83.0025177,2 Adults 2 Kids,https://www.stayzilla.com/stays/assi-river-guest-house-69632?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Assi, Varanasi",69632,Assi River Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Standard Non AC Double,,Not Verified,Hotel RB International|Hotel Keshari Bhavan|Hotel Nandini|Hotel New International,www.stayzilla.com,,"All taxes.|Complimentary Breakfast.|Kindly Note:-|This tariff is not applicable for long weekends, government holidays and festival period.",40f2ddc67477aa53786f8b247ee04103,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? Narendra Guest House is situated right opposite Trauma Center on Lodging Street in Varanasi. The guest house offers a host of amenities like city guide, a doctor on call, ticket booking, laundry service, arrangements of boat tours, taxi and auto rickshaws, breakfast facility, room service, and helpdesk. The guest house offers accommodation in 16 Deluxe AC and non-AC rooms. It is situated about 500m from Banaras Hindu University. Other popular tourist destinations like Manas Mandir, Pushkar Talab, Lodak Kund, Sankat Mochan, and Durga Mandir are within walking distance from the hotel.Why should you stay here? It is a budget property with all the amenities for a comfortable stay. It is a suitable place to stay for tourist and pilgrims visiting the city.",,,8.0,http://stay-imgs.stayzilla.com/resize/1200x800/48854/549662.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48854/549642.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48854/549640.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48854/549644.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48854/549646.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48854/549650.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48854/549656.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/48854/549660.jpg,,,25.2767124,83.0091476,2 Adults 2 Kids,https://www.stayzilla.com/stays/narendra-guest-house-48854?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Nagwa Lanka,, Varanasi",48854,Narendra Guest House,House,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe Non AC Double,,Not Verified,Somit Paying Guest House|Ali Baba Guest House|Shiv Ganga Guest House|Rudra Guest House,www.stayzilla.com,,All taxes.,480b37dda8ed0414e34fe6b437c0e48a,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know?Why should you stay here? Gangotri Hotel is well-connected to nearby temples like Lakshmi Kund, Sri Tilbhandeshwar Mahadev Temple, and Jangambari Mutt.",,,0.0,,,,25.3090611,83.0032349,2 Adults 2 Kids,https://www.stayzilla.com/stays/gangotri-hotel-33600?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Godowlia, Varanasi",33600,Gangotri Hotel,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe Non AC Double,,Not Verified,JK International Hotel|Ganga Fuji Home|Hotel Vaibhav|Hotel Samman,www.stayzilla.com,,"All taxes.|Complimentary Tea.|Kindly Note:-|Above Tariff is not Valid on during festival time,Long weekends and Govt. holidays.",17a5ea7839d855f245fa811a93bc51d4,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? This hotel is situated opposite IP Vijaya Mall. It has an in-house restaurant that serves delectable Continental, Chinese, Mughlai, and Indian dishes to its patrons. The hotel offers air-conditioned guestrooms that come with several facilities like a cable TV, attached bathroom with shower facility, work desk, and a seating area. The hotel provides an array of amenities like free Wi-Fi facility, parking space, room service on request, 24-hour front desk, and a tour desk for sightseeing and travel arrangements. Lal Bahadur Shastri International Airport is approximately 26.1 km away from the hotel.Why should you stay here? The hotel is located approximately 4.4 km from Varanasi Junction Railway Station, which makes commute to and from the property easy.",,,18.0,http://stay-imgs.stayzilla.com/resize/1200x800/66872/450150.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450010.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/449922.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450002.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450004.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450006.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450008.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450014.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450016.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450018.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450020.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450136.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450138.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450140.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450142.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450144.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450146.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/66872/450148.jpg,,,25.2949409,83.0050049,1 Adult 2 Kids,https://www.stayzilla.com/stays/new-hotel-broadway-66872?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Bhelupur, Varanasi",66872,New Hotel Broadway,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Deluxe Single,,Not Verified,Hotel Aarthi|Hotel Park Inn|Hotel Rajat Grand|Hari Vilaas Hotel,www.stayzilla.com,,All taxes.,38c629f8fb7214ca0ee214cfd0419a0b,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,,,,9.0,http://stay-imgs.stayzilla.com/resize/1200x800/80502/451466.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/80502/451458.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/80502/451450.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/80502/451452.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/80502/451454.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/80502/451456.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/80502/451460.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/80502/451462.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/80502/451464.jpg,,,25.3087807,83.0000229,1 Adult 1 Kid,https://www.stayzilla.com/stays/jk-international-hotel-80502?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Luxa, Varanasi",80502,JK International Hotel,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Single Non-A/C Rooms,,Not Verified,Gangotri Hotel|Ganga Fuji Home|Hotel Nandini|Hotel Samman,www.stayzilla.com,,Hot water available.,a039a7b2462e0a9b527376f96655bc76,0,0,0
Acceptance Rate:100 percent|Response Time:< 6 hours,Newspaper|AC,04-08-2016,05-08-2016,Varanasi,India,2016-07-20,"What should you know? This hotel has 24 rooms in total that are categorised into Deluxe Double and Super Deluxe Double rooms. Some of the amenities available to guests at this place are room service, car rental, airport shuttle, 24-hour front desk, tour desk, luggage storage, and a concierge desk. Laundry, dry cleaning, ironing service, shoeshine, daily housekeeping, business centre, and fax/photocopying, newspapers, and an elevator are the other facilities available at this place. The property also has a meeting/banquet hall available for events.Why should you stay here? The hotel is located close to popular tourist attractions in the area.",,,6.0,http://stay-imgs.stayzilla.com/resize/1200x800/69406/745068.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69406/745048.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69406/745046.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69406/745056.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69406/745062.jpg|http://stay-imgs.stayzilla.com/resize/1200x800/69406/745066.jpg,,,25.288063,82.9696198,1 Adult 2 Kids,https://www.stayzilla.com/stays/hotel-madhuvan-palace-69406?checkInDate=04-08-2016&checkOutDate=05-08-2016&source=propertyCard,"Kakarmatta, Varanasi",69406,Hotel madhuvan Palace,Hotel,2016-07-20 12:10:45 +0000,2016-07-20 12:10:45 +0000,,Superior AC Single,,Not Verified,Hotel Hindustan International,www.stayzilla.com,,All taxes.|Complimentary Breakfast.|Kindly Note:|Pick And Drop will Be Chargeable.,8563c07eee0e49db4890dc29f518200b,0,0,0
